"job_id","source","source_url","collection_date","source_job_id","date_posted","original_title","job_title","career_category","seniority_level","company","location","work_mode","employment_type","original_experience","experience_min","experience_max","original_salary","salary_min","salary_max","currency","is_synthetic","posting_year","posting_month","posting_quarter","posting_year_quarter","posting_year_month","is_entry_level","experience_band","salary_disclosed","salary_midpoint","salary_band_lkr","salary_band_usd","skill_count","skill_names_concat","has_prog_lang","has_cloud_devops","has_framework","has_database"
"SYN_00207","Synthetic_Generator_v1",NA,"2026-08-26",NA,"2021-03-27","QA Automation Engineer","QA Automation Engineer","QA & Test Automation","Mid","Virtusa Sri Lanka","Kandy","Remote","Full-time","Minimum 3+ years experience",3,6,"Attractive Remuneration",NA,NA,NA,TRUE,2021,3,"Q1","2021-Q1","2021-03",FALSE,"2-4 Years (Mid-Level)",FALSE,NA,"Undisclosed / Non-LKR","Undisclosed / Non-USD",6,"Postman; Manual Testing; Selenium; Cypress; JMeter; Java",TRUE,FALSE,FALSE,FALSE
"SYN_00208","Synthetic_Generator_v1",NA,"2026-08-26",NA,"2022-11-03","Associate Backend Engineer","Associate Backend Engineer","Software Engineering","Junior","Calcey Technologies","Galle","Hybrid","Full-time","1-2 years relevant experience",1,2,"LKR 170,000 - 212,500",170000,212500,"LKR",TRUE,2022,11,"Q4","2022-Q4","2022-11",TRUE,"0-1 Years (Entry/Junior)",TRUE,191250,"150k - 300k LKR","Undisclosed / Non-USD",4,"Spring Boot; Java; Node.js; Docker",TRUE,TRUE,TRUE,FALSE
"SYN_00209","Synthetic_Generator_v1",NA,"2026-08-26",NA,"2021-02-03","Software Developer","Software Developer","Software Engineering","Mid","gapstars","Battaramulla","Hybrid","Full-time","Minimum 2+ years experience",2,4,"Best in Industry",NA,NA,NA,TRUE,2021,2,"Q1","2021-Q1","2021-02",FALSE,"2-4 Years (Mid-Level)",FALSE,NA,"Undisclosed / Non-LKR","Undisclosed / Non-USD",3,"React; C#; TypeScript",TRUE,FALSE,TRUE,FALSE
"SYN_00210","Synthetic_Generator_v1",NA,"2026-08-26",NA,"2023-01-03","Quality Assurance Analyst","Quality Assurance Analyst","QA & Test Automation","Mid","Brandix IT","Galle","Remote","Full-time","Minimum 3+ years experience",3,5,"USD 1016 - 1321 (Pegged)",1016,1321,"USD",TRUE,2023,1,"Q1","2023-Q1","2023-01",FALSE,"2-4 Years (Mid-Level)",TRUE,1168.5,"Undisclosed / Non-LKR","$1,000 - $1,800 USD",3,"JMeter; JIRA; Playwright",FALSE,FALSE,FALSE,FALSE
"SYN_00211","Synthetic_Generator_v1",NA,"2026-08-26",NA,"2019-07-17","Data Eng","Data Engineer","Data & AI / ML","Junior","Zone24x7","Battaramulla","Hybrid","Full-time","1-3 years relevant experience",1,3,"Attractive Remuneration",NA,NA,NA,TRUE,2019,7,"Q3","2019-Q3","2019-07",TRUE,"0-1 Years (Entry/Junior)",FALSE,NA,"Undisclosed / Non-LKR","Undisclosed / Non-USD",6,"Python; Pandas; Power BI; TensorFlow; SQL; PyTorch",TRUE,FALSE,TRUE,TRUE
"SYN_00212","Synthetic_Generator_v1",NA,"2026-08-26",NA,"2018-02-28","Software Engineering Intern - Trainee / Intern","Software Engineering Intern - Trainee / Intern","Software Engineering","Intern","Tiqri Sri Lanka","Galle","On-site","Internship","0-1 year or Undergraduate",0,1,"Attractive Remuneration",NA,NA,NA,TRUE,2018,2,"Q1","2018-Q1","2018-02",TRUE,"0-1 Years (Entry/Junior)",FALSE,NA,"Undisclosed / Non-LKR","Undisclosed / Non-USD",5,".NET; Python; Java; Docker; MySQL",TRUE,TRUE,TRUE,TRUE
"SYN_00213","Synthetic_Generator_v1",NA,"2026-08-26",NA,"2018-08-11","Senior Frontend Developer","Senior Frontend Developer","Software Engineering","Senior","hSenid Mobile Solutions","Battaramulla","On-site","Full-time","4 to 8 years commercial experience",4,8,"Attractive Remuneration",NA,NA,NA,TRUE,2018,8,"Q3","2018-Q3","2018-08",FALSE,"2-4 Years (Mid-Level)",FALSE,NA,"Undisclosed / Non-LKR","Undisclosed / Non-USD",4,"TypeScript; .NET; Docker; PostgreSQL",TRUE,TRUE,TRUE,TRUE
"SYN_00214","Synthetic_Generator_v1",NA,"2026-08-26",NA,"2018-08-15","Lead Associate QA Engineer","Lead Associate QA Engineer","QA & Test Automation","Lead","Creative Software","Colombo","Hybrid","Full-time","7+ years leadership experience",7,NA,"Competitive Package",NA,NA,NA,TRUE,2018,8,"Q3","2018-Q3","2018-08",FALSE,"5-7 Years (Senior)",FALSE,NA,"Undisclosed / Non-LKR","Undisclosed / Non-USD",3,"Playwright; JIRA; Postman",FALSE,FALSE,FALSE,FALSE
"SYN_00215","Synthetic_Generator_v1",NA,"2026-08-26",NA,"2018-09-12","Automation Test Engineer","Automation Test Engineer","QA & Test Automation","Mid","Tiqri Sri Lanka","Remote","On-site","Full-time","Minimum 2+ years experience",2,5,"Attractive Remuneration",NA,NA,NA,TRUE,2018,9,"Q3","2018-Q3","2018-09",FALSE,"2-4 Years (Mid-Level)",FALSE,NA,"Undisclosed / Non-LKR","Undisclosed / Non-USD",3,"JIRA; Cypress; Postman",FALSE,FALSE,FALSE,FALSE
"SYN_00216","Synthetic_Generator_v1",NA,"2026-08-26",NA,"2016-08-03","BA - IT","BA - IT","Management & Business Analysis","Mid","Surge Global","Colombo","On-site","Full-time","Minimum 2+ years experience",2,4,"Best in Industry",NA,NA,NA,TRUE,2016,8,"Q3","2016-Q3","2016-08",FALSE,"2-4 Years (Mid-Level)",FALSE,NA,"Undisclosed / Non-LKR","Undisclosed / Non-USD",5,"JIRA; Agile; Project Management; SQL; Business Analysis",FALSE,FALSE,FALSE,TRUE
"SYN_00217","Synthetic_Generator_v1",NA,"2026-08-26",NA,"2025-07-30","QA Engineer","QA Engineer","QA & Test Automation","Mid","DirectFN","Nawala","On-site","Full-time","Minimum 3+ years experience",3,5,"LKR 420,000 - 588,000",420000,588000,"LKR",TRUE,2025,7,"Q3","2025-Q3","2025-07",FALSE,"2-4 Years (Mid-Level)",TRUE,504000,"500k - 750k LKR","Undisclosed / Non-USD",4,"Cypress; Postman; Playwright; JIRA",FALSE,FALSE,FALSE,FALSE
"SYN_00218","Synthetic_Generator_v1",NA,"2026-08-26",NA,"2018-04-06","Associate Software Engineer","Associate Software Engineer","Software Engineering","Junior","Calcey Technologies","Colombo","On-site","Full-time","1-2 years relevant experience",1,2,"Attractive Remuneration",NA,NA,NA,TRUE,2018,4,"Q2","2018-Q2","2018-04",TRUE,"0-1 Years (Entry/Junior)",FALSE,NA,"Undisclosed / Non-LKR","Undisclosed / Non-USD",4,"C#; MySQL; Spring Boot; Node.js",TRUE,FALSE,TRUE,TRUE
"SYN_00219","Synthetic_Generator_v1",NA,"2026-08-26",NA,"2017-05-30","Software Engineer","Software Engineer","Software Engineering","Mid","Surge Global","Remote","Hybrid","Full-time","Minimum 3+ years experience",3,6,"Best in Industry",NA,NA,NA,TRUE,2017,5,"Q2","2017-Q2","2017-05",FALSE,"2-4 Years (Mid-Level)",FALSE,NA,"Undisclosed / Non-LKR","Undisclosed / Non-USD",5,"C#; Node.js; Docker; Java; Python",TRUE,TRUE,TRUE,FALSE
"SYN_00220","Synthetic_Generator_v1",NA,"2026-08-26",NA,"2019-04-16","Senior Full Stack Developer","Senior Full Stack Developer","Software Engineering","Senior","Surge Global","Colombo","Hybrid","Full-time","4 to 8 years commercial experience",4,8,"Negotiable",NA,NA,NA,TRUE,2019,4,"Q2","2019-Q2","2019-04",FALSE,"2-4 Years (Mid-Level)",FALSE,NA,"Undisclosed / Non-LKR","Undisclosed / Non-USD",5,"React; REST API; .NET; PostgreSQL; Node.js",FALSE,FALSE,TRUE,TRUE
"SYN_00221","Synthetic_Generator_v1",NA,"2026-08-26",NA,"2017-12-30","Automation Test Engineer","Automation Test Engineer","QA & Test Automation","Mid","Axiata Digital Labs","Remote","Remote","Full-time","Minimum 3+ years experience",3,5,"LKR 260,000 - 351,000",260000,351000,"LKR",TRUE,2017,12,"Q4","2017-Q4","2017-12",FALSE,"2-4 Years (Mid-Level)",TRUE,305500,"300k - 500k LKR","Undisclosed / Non-USD",3,"Playwright; Cypress; JMeter",FALSE,FALSE,FALSE,FALSE
"SYN_00222","Synthetic_Generator_v1",NA,"2026-08-26",NA,"2019-03-19","Quality Assurance Analyst","Quality Assurance Analyst","QA & Test Automation","Mid","WSO2","Nawala","Hybrid","Full-time","Minimum 2+ years experience",2,5,"LKR 240,000 - 324,000",240000,324000,"LKR",TRUE,2019,3,"Q1","2019-Q1","2019-03",FALSE,"2-4 Years (Mid-Level)",TRUE,282000,"150k - 300k LKR","Undisclosed / Non-USD",4,"Selenium; Playwright; Java; JMeter",TRUE,FALSE,FALSE,FALSE
"SYN_00223","Synthetic_Generator_v1",NA,"2026-08-26",NA,"2022-02-16","Tech Lead","Tech Lead","Software Engineering","Mid","Pearson Lanka","Kandy","Hybrid","Full-time","Minimum 3+ years experience",3,5,"Competitive Package",NA,NA,NA,TRUE,2022,2,"Q1","2022-Q1","2022-02",FALSE,"2-4 Years (Mid-Level)",FALSE,NA,"Undisclosed / Non-LKR","Undisclosed / Non-USD",5,"C#; Spring Boot; TypeScript; PostgreSQL; .NET",TRUE,FALSE,TRUE,TRUE
"SYN_00224","Synthetic_Generator_v1",NA,"2026-08-26",NA,"2026-02-23","Sr. QA Automation Eng","Senior QA Automation Engineer","QA & Test Automation","Mid","CodeGen International","Nawala","Remote","Full-time","Minimum 3+ years experience",3,5,"LKR 4e+05 - 520,000",4e+05,520000,"LKR",TRUE,2026,2,"Q1","2026-Q1","2026-02",FALSE,"2-4 Years (Mid-Level)",TRUE,460000,"300k - 500k LKR","Undisclosed / Non-USD",4,"Playwright; Manual Testing; Java; Postman",TRUE,FALSE,FALSE,FALSE
"SYN_00225","Synthetic_Generator_v1",NA,"2026-08-26",NA,"2017-01-30","Sr. DevOps / SRE","Senior DevOps / SRE","Cloud & DevOps","Senior","Tiqri Sri Lanka","Galle","Hybrid","Full-time","5 to 8 years commercial experience",5,8,"LKR 550,000 - 715,000",550000,715000,"LKR",TRUE,2017,1,"Q1","2017-Q1","2017-01",FALSE,"5-7 Years (Senior)",TRUE,632500,"500k - 750k LKR","Undisclosed / Non-USD",3,"Linux; Azure; Kubernetes",FALSE,TRUE,FALSE,FALSE
"SYN_00226","Synthetic_Generator_v1",NA,"2026-08-26",NA,"2026-07-31","Senior DevOps Engineer","Senior DevOps Engineer","Cloud & DevOps","Senior","IFS Sri Lanka","Battaramulla","On-site","Full-time","4 to 7 years commercial experience",4,7,"Negotiable",NA,NA,NA,TRUE,2026,7,"Q3","2026-Q3","2026-07",FALSE,"2-4 Years (Mid-Level)",FALSE,NA,"Undisclosed / Non-LKR","Undisclosed / Non-USD",4,"CI/CD; Kubernetes; AWS; Docker",FALSE,TRUE,FALSE,FALSE
"SYN_00227","Synthetic_Generator_v1",NA,"2026-08-26",NA,"2021-12-28","Associate Senior UI/UX Designer","Associate Senior UI/UX Designer","UI/UX & Product Design","Junior","Zone24x7","Colombo","On-site","Full-time","0-2 years relevant experience",0,2,"Best in Industry",NA,NA,NA,TRUE,2021,12,"Q4","2021-Q4","2021-12",TRUE,"0-1 Years (Entry/Junior)",FALSE,NA,"Undisclosed / Non-LKR","Undisclosed / Non-USD",4,"UX Research; Wireframing; Prototyping; Design Tokens",FALSE,FALSE,FALSE,FALSE
"SYN_00228","Synthetic_Generator_v1",NA,"2026-08-26",NA,"2022-02-23","Senior Software Engineer","Senior Software Engineer","Software Engineering","Mid","hSenid Mobile Solutions","Colombo","Hybrid","Full-time","Minimum 3+ years experience",3,5,"Attractive Remuneration",NA,NA,NA,TRUE,2022,2,"Q1","2022-Q1","2022-02",FALSE,"2-4 Years (Mid-Level)",FALSE,NA,"Undisclosed / Non-LKR","Undisclosed / Non-USD",6,"REST API; React; Spring Boot; PostgreSQL; Python; Node.js",TRUE,FALSE,TRUE,TRUE
"SYN_00229","Synthetic_Generator_v1",NA,"2026-08-26",NA,"2016-07-30","UX/UI Specialist","UX/UI Specialist","UI/UX & Product Design","Mid","MillenniumIT ESP","Nawala","Remote","Full-time","Minimum 2+ years experience",2,5,"Best in Industry",NA,NA,NA,TRUE,2016,7,"Q3","2016-Q3","2016-07",FALSE,"2-4 Years (Mid-Level)",FALSE,NA,"Undisclosed / Non-LKR","Undisclosed / Non-USD",5,"Prototyping; Wireframes; User Research; Design Systems; Figma",FALSE,FALSE,FALSE,FALSE
"SYN_00230","Synthetic_Generator_v1",NA,"2026-08-26",NA,"2018-01-16","Data Analyst (Power BI)","Data Analyst (Power BI)","Data & AI / ML","Junior","Sampath Bank IT","Colombo","Hybrid","Full-time","0-1 years relevant experience",0,1,"Market Competitive",NA,NA,NA,TRUE,2018,1,"Q1","2018-Q1","2018-01",TRUE,"0-1 Years (Entry/Junior)",FALSE,NA,"Undisclosed / Non-LKR","Undisclosed / Non-USD",3,"Power BI; Python; Spark",TRUE,FALSE,TRUE,FALSE
"SYN_00231","Synthetic_Generator_v1",NA,"2026-08-26",NA,"2016-06-12","Sr. Software Developer","Senior Software Developer","Software Engineering","Senior","Sysco LABS Sri Lanka","Kandy","Hybrid","Full-time","5 to 9 years commercial experience",5,9,"Best in Industry",NA,NA,NA,TRUE,2016,6,"Q2","2016-Q2","2016-06",FALSE,"5-7 Years (Senior)",FALSE,NA,"Undisclosed / Non-LKR","Undisclosed / Non-USD",4,"Java; MySQL; Docker; C#",TRUE,TRUE,FALSE,TRUE
"SYN_00232","Synthetic_Generator_v1",NA,"2026-08-26",NA,"2018-12-01","Full Stack Dev","Full Stack Developer","Software Engineering","Mid","IFS Sri Lanka","Colombo","Remote","Full-time","Minimum 2+ years experience",2,4,"LKR 420,000 - 588,000",420000,588000,"LKR",TRUE,2018,12,"Q4","2018-Q4","2018-12",FALSE,"2-4 Years (Mid-Level)",TRUE,504000,"500k - 750k LKR","Undisclosed / Non-USD",5,"Node.js; .NET; Spring Boot; REST API; MySQL",FALSE,FALSE,TRUE,TRUE
"SYN_00233","Synthetic_Generator_v1",NA,"2026-08-26",NA,"2022-07-14","Senior Backend Engineer","Senior Backend Engineer","Software Engineering","Senior","WSO2","Remote","Remote","Full-time","4 to 7 years commercial experience",4,7,"LKR 750,000 - 1,087,500",750000,1087500,"LKR",TRUE,2022,7,"Q3","2022-Q3","2022-07",FALSE,"2-4 Years (Mid-Level)",TRUE,918750,"750k+ LKR","Undisclosed / Non-USD",5,".NET; Python; PostgreSQL; TypeScript; Java",TRUE,FALSE,TRUE,TRUE
"SYN_00234","Synthetic_Generator_v1",NA,"2026-08-26",NA,"2025-06-02","QA Automation Engineer","QA Automation Engineer","QA & Test Automation","Mid","99x","Remote","Hybrid","Full-time","Minimum 2+ years experience",2,4,"Best in Industry",NA,NA,NA,TRUE,2025,6,"Q2","2025-Q2","2025-06",FALSE,"2-4 Years (Mid-Level)",FALSE,NA,"Undisclosed / Non-LKR","Undisclosed / Non-USD",5,"Manual Testing; JMeter; Java; JIRA; Cypress",TRUE,FALSE,FALSE,FALSE
"SYN_00235","Synthetic_Generator_v1",NA,"2026-08-26",NA,"2018-02-20","Senior Data Engineer","Senior Data Engineer","Data & AI / ML","Senior","DirectFN","Colombo","Hybrid","Full-time","6 to 10 years commercial experience",6,10,"Negotiable",NA,NA,NA,TRUE,2018,2,"Q1","2018-Q1","2018-02",FALSE,"5-7 Years (Senior)",FALSE,NA,"Undisclosed / Non-LKR","Undisclosed / Non-USD",4,"PyTorch; TensorFlow; Spark; SQL",FALSE,FALSE,TRUE,TRUE
"SYN_00236","Synthetic_Generator_v1",NA,"2026-08-26",NA,"2022-04-25","Sr. Associate QA","Senior Associate QA","QA & Test Automation","Senior","Zone24x7","Remote","On-site","Full-time","5 to 9 years commercial experience",5,9,"Best in Industry",NA,NA,NA,TRUE,2022,4,"Q2","2022-Q2","2022-04",FALSE,"5-7 Years (Senior)",FALSE,NA,"Undisclosed / Non-LKR","Undisclosed / Non-USD",5,"JMeter; Selenium; JIRA; Cypress; Java",TRUE,FALSE,FALSE,FALSE
"SYN_00237","Synthetic_Generator_v1",NA,"2026-08-26",NA,"2020-03-13","Lead Site Reliability Engineer","Lead Site Reliability Engineer","Cloud & DevOps","Lead","Creative Software","Galle","Hybrid","Full-time","7+ years leadership experience",7,NA,"Market Competitive",NA,NA,NA,TRUE,2020,3,"Q1","2020-Q1","2020-03",FALSE,"5-7 Years (Senior)",FALSE,NA,"Undisclosed / Non-LKR","Undisclosed / Non-USD",5,"AWS; Terraform; Azure; Linux; CI/CD",FALSE,TRUE,FALSE,FALSE
"SYN_00238","Synthetic_Generator_v1",NA,"2026-08-26",NA,"2025-08-06","Software Engineering Intern","Software Engineering Intern","Software Engineering","Intern","99x","Kandy","Remote","Internship","0-1 year or Undergraduate",0,1,"Market Competitive",NA,NA,NA,TRUE,2025,8,"Q3","2025-Q3","2025-08",TRUE,"0-1 Years (Entry/Junior)",FALSE,NA,"Undisclosed / Non-LKR","Undisclosed / Non-USD",3,"PostgreSQL; .NET; TypeScript",TRUE,FALSE,TRUE,TRUE
"SYN_00239","Synthetic_Generator_v1",NA,"2026-08-26",NA,"2021-04-22","Platform Engineer","Platform Engineer","Cloud & DevOps","Mid","Virtusa Sri Lanka","Colombo","Hybrid","Full-time","Minimum 2+ years experience",2,5,"Market Competitive",NA,NA,NA,TRUE,2021,4,"Q2","2021-Q2","2021-04",FALSE,"2-4 Years (Mid-Level)",FALSE,NA,"Undisclosed / Non-LKR","Undisclosed / Non-USD",4,"Linux; Azure; Docker; CI/CD",FALSE,TRUE,FALSE,FALSE
"SYN_00240","Synthetic_Generator_v1",NA,"2026-08-26",NA,"2024-09-11","Associate SE","Associate Software Engineer","Software Engineering","Mid","IFS Sri Lanka","Colombo","On-site","Full-time","Minimum 3+ years experience",3,6,"LKR 4e+05 - 5e+05",4e+05,5e+05,"LKR",TRUE,2024,9,"Q3","2024-Q3","2024-09",FALSE,"2-4 Years (Mid-Level)",TRUE,450000,"300k - 500k LKR","Undisclosed / Non-USD",6,"PostgreSQL; Python; React; Spring Boot; C#; Node.js",TRUE,FALSE,TRUE,TRUE
"SYN_00241","Synthetic_Generator_v1",NA,"2026-08-26",NA,"2024-01-21","Data Analyst","Data Analyst","Data & AI / ML","Mid","Calcey Technologies","Remote","On-site","Full-time","Minimum 2+ years experience",2,4,"LKR 280,000 - 406,000",280000,406000,"LKR",TRUE,2024,1,"Q1","2024-Q1","2024-01",FALSE,"2-4 Years (Mid-Level)",TRUE,343000,"300k - 500k LKR","Undisclosed / Non-USD",4,"PyTorch; SQL; Spark; Python",TRUE,FALSE,TRUE,TRUE
"SYN_00242","Synthetic_Generator_v1",NA,"2026-08-26",NA,"2019-09-22","QA / Tester","QA Engineer","QA & Test Automation","Mid","Sysco LABS Sri Lanka","Colombo","Hybrid","Full-time","Minimum 3+ years experience",3,6,"LKR 240,000 - 3e+05",240000,3e+05,"LKR",TRUE,2019,9,"Q3","2019-Q3","2019-09",FALSE,"2-4 Years (Mid-Level)",TRUE,270000,"150k - 300k LKR","Undisclosed / Non-USD",5,"Cypress; JIRA; JMeter; Postman; Manual Testing",FALSE,FALSE,FALSE,FALSE
"SYN_00243","Synthetic_Generator_v1",NA,"2026-08-26",NA,"2018-01-27","Sr. InfoSec Analyst","Senior InfoSec Analyst","Cyber Security","Senior","MillenniumIT ESP","Colombo","Remote","Full-time","5 to 9 years commercial experience",5,9,"Negotiable",NA,NA,NA,TRUE,2018,1,"Q1","2018-Q1","2018-01",FALSE,"5-7 Years (Senior)",FALSE,NA,"Undisclosed / Non-LKR","Undisclosed / Non-USD",3,"Linux; ISO 27001; Vulnerability Assessment",FALSE,FALSE,FALSE,FALSE
"SYN_00244","Synthetic_Generator_v1",NA,"2026-08-26",NA,"2017-08-27","Senior Associate Software Engineer","Senior Associate Software Engineer","Software Engineering","Senior","Calcey Technologies","Remote","Hybrid","Full-time","6 to 8 years commercial experience",6,8,"Negotiable",NA,NA,NA,TRUE,2017,8,"Q3","2017-Q3","2017-08",FALSE,"5-7 Years (Senior)",FALSE,NA,"Undisclosed / Non-LKR","Undisclosed / Non-USD",3,"React; .NET; MySQL",FALSE,FALSE,TRUE,TRUE
"SYN_00245","Synthetic_Generator_v1",NA,"2026-08-26",NA,"2022-09-26","Senior DevOps Engineer","Senior DevOps Engineer","Cloud & DevOps","Senior","Calcey Technologies","Nawala","On-site","Full-time","5 to 9 years commercial experience",5,9,"Market Competitive",NA,NA,NA,TRUE,2022,9,"Q3","2022-Q3","2022-09",FALSE,"5-7 Years (Senior)",FALSE,NA,"Undisclosed / Non-LKR","Undisclosed / Non-USD",5,"AWS; Docker; Linux; Kubernetes; Terraform",FALSE,TRUE,FALSE,FALSE
"SYN_00246","Synthetic_Generator_v1",NA,"2026-08-26",NA,"2019-09-28","Full Stack Developer","Full Stack Developer","Software Engineering","Mid","MillenniumIT ESP","Colombo","Hybrid","Full-time","Minimum 2+ years experience",2,4,"LKR 4e+05 - 560,000",4e+05,560000,"LKR",TRUE,2019,9,"Q3","2019-Q3","2019-09",FALSE,"2-4 Years (Mid-Level)",TRUE,480000,"300k - 500k LKR","Undisclosed / Non-USD",5,"MySQL; C#; Docker; Node.js; .NET",TRUE,TRUE,TRUE,TRUE
"SYN_00247","Synthetic_Generator_v1",NA,"2026-08-26",NA,"2017-06-20","Associate Full Stack Developer","Associate Full Stack Developer","Software Engineering","Junior","Surge Global","Colombo","On-site","Full-time","1-3 years relevant experience",1,3,"Competitive Package",NA,NA,NA,TRUE,2017,6,"Q2","2017-Q2","2017-06",TRUE,"0-1 Years (Entry/Junior)",FALSE,NA,"Undisclosed / Non-LKR","Undisclosed / Non-USD",5,"MySQL; Java; .NET; React; REST API",TRUE,FALSE,TRUE,TRUE
"SYN_00248","Synthetic_Generator_v1",NA,"2026-08-26",NA,"2021-12-06","Cloud Infra Engineer","Cloud Infra Engineer","Cloud & DevOps","Junior","Creative Software","Nawala","On-site","Full-time","1-2 years relevant experience",1,2,"Best in Industry",NA,NA,NA,TRUE,2021,12,"Q4","2021-Q4","2021-12",TRUE,"0-1 Years (Entry/Junior)",FALSE,NA,"Undisclosed / Non-LKR","Undisclosed / Non-USD",5,"Terraform; Kubernetes; Linux; Azure; CI/CD",FALSE,TRUE,FALSE,FALSE
"SYN_00249","Synthetic_Generator_v1",NA,"2026-08-26",NA,"2018-04-02","Frontend Developer","Frontend Developer","Software Engineering","Mid","Calcey Technologies","Kandy","Hybrid","Full-time","Minimum 3+ years experience",3,6,"USD 1144 - 1602 (Pegged)",1144,1602,"USD",TRUE,2018,4,"Q2","2018-Q2","2018-04",FALSE,"2-4 Years (Mid-Level)",TRUE,1373,"Undisclosed / Non-LKR","$1,000 - $1,800 USD",5,"REST API; C#; TypeScript; Java; Docker",TRUE,TRUE,FALSE,FALSE
"SYN_00250","Synthetic_Generator_v1",NA,"2026-08-26",NA,"2016-07-15","Senior Software Engineer","Senior Software Engineer","Software Engineering","Mid","Axiata Digital Labs","Nawala","Remote","Full-time","Minimum 3+ years experience",3,6,"LKR 360,000 - 504,000",360000,504000,"LKR",TRUE,2016,7,"Q3","2016-Q3","2016-07",FALSE,"2-4 Years (Mid-Level)",TRUE,432000,"300k - 500k LKR","Undisclosed / Non-USD",4,"PostgreSQL; MySQL; Docker; TypeScript",TRUE,TRUE,FALSE,TRUE
"SYN_00251","Synthetic_Generator_v1",NA,"2026-08-26",NA,"2024-01-10","Full Stack Dev","Full Stack Developer","Software Engineering","Junior","Tiqri Sri Lanka","Battaramulla","Remote","Full-time","1-3 years relevant experience",1,3,"LKR 170,000 - 212,500",170000,212500,"LKR",TRUE,2024,1,"Q1","2024-Q1","2024-01",TRUE,"0-1 Years (Entry/Junior)",TRUE,191250,"150k - 300k LKR","Undisclosed / Non-USD",6,"PostgreSQL; Spring Boot; .NET; TypeScript; Docker; Python",TRUE,TRUE,TRUE,TRUE
"SYN_00252","Synthetic_Generator_v1",NA,"2026-08-26",NA,"2023-06-05","Software Engineer","Software Engineer","Software Engineering","Mid","WSO2","Kandy","On-site","Full-time","Minimum 3+ years experience",3,6,"Negotiable",NA,NA,NA,TRUE,2023,6,"Q2","2023-Q2","2023-06",FALSE,"2-4 Years (Mid-Level)",FALSE,NA,"Undisclosed / Non-LKR","Undisclosed / Non-USD",3,"Spring Boot; TypeScript; REST",TRUE,FALSE,TRUE,FALSE
"SYN_00253","Synthetic_Generator_v1",NA,"2026-08-26",NA,"2021-02-15","Senior QA Engineer","Senior QA Engineer","QA & Test Automation","Mid","Axiata Digital Labs","Colombo","On-site","Full-time","Minimum 3+ years experience",3,5,"Market Competitive",NA,NA,NA,TRUE,2021,2,"Q1","2021-Q1","2021-02",FALSE,"2-4 Years (Mid-Level)",FALSE,NA,"Undisclosed / Non-LKR","Undisclosed / Non-USD",6,"Cypress; Playwright; Java; JMeter; Postman; Manual Testing",TRUE,FALSE,FALSE,FALSE
"SYN_00254","Synthetic_Generator_v1",NA,"2026-08-26",NA,"2021-05-04","Full Stack Developer","Full Stack Developer","Software Engineering","Mid","Tiqri Sri Lanka","Colombo","Hybrid","Full-time","Minimum 3+ years experience",3,6,"Best in Industry",NA,NA,NA,TRUE,2021,5,"Q2","2021-Q2","2021-05",FALSE,"2-4 Years (Mid-Level)",FALSE,NA,"Undisclosed / Non-LKR","Undisclosed / Non-USD",4,"Docker; Python; Node.js; React",TRUE,TRUE,TRUE,FALSE
"SYN_00255","Synthetic_Generator_v1",NA,"2026-08-26",NA,"2016-01-04","Software Engineering Intern - Trainee / Intern","Software Engineering Intern - Trainee / Intern","Software Engineering","Intern","Dialog Axiata","Colombo","On-site","Internship","0-1 year or Undergraduate",0,1,"Attractive Remuneration",NA,NA,NA,TRUE,2016,1,"Q1","2016-Q1","2016-01",TRUE,"0-1 Years (Entry/Junior)",FALSE,NA,"Undisclosed / Non-LKR","Undisclosed / Non-USD",5,"React; Java; Node.js; PostgreSQL; Python",TRUE,FALSE,TRUE,TRUE
"SYN_00256","Synthetic_Generator_v1",NA,"2026-08-26",NA,"2025-12-03","QA Lead","QA Lead","QA & Test Automation","Mid","CodeGen International","Colombo","On-site","Full-time","Minimum 2+ years experience",2,5,"Best in Industry",NA,NA,NA,TRUE,2025,12,"Q4","2025-Q4","2025-12",FALSE,"2-4 Years (Mid-Level)",FALSE,NA,"Undisclosed / Non-LKR","Undisclosed / Non-USD",4,"Postman; Manual Testing; Cypress; Playwright",FALSE,FALSE,FALSE,FALSE
"SYN_00257","Synthetic_Generator_v1",NA,"2026-08-26",NA,"2018-10-19","Sr. Cloud Infra Engineer","Senior Cloud Infra Engineer","Cloud & DevOps","Senior","99x","Colombo","Hybrid","Full-time","6 to 10 years commercial experience",6,10,"Best in Industry",NA,NA,NA,TRUE,2018,10,"Q4","2018-Q4","2018-10",FALSE,"5-7 Years (Senior)",FALSE,NA,"Undisclosed / Non-LKR","Undisclosed / Non-USD",3,"Kubernetes; Azure; AWS",FALSE,TRUE,FALSE,FALSE
"SYN_00258","Synthetic_Generator_v1",NA,"2026-08-26",NA,"2022-04-15","QA Lead","QA Lead","QA & Test Automation","Mid","Creative Software","Colombo","On-site","Full-time","Minimum 3+ years experience",3,6,"LKR 360,000 - 486,000",360000,486000,"LKR",TRUE,2022,4,"Q2","2022-Q2","2022-04",FALSE,"2-4 Years (Mid-Level)",TRUE,423000,"300k - 500k LKR","Undisclosed / Non-USD",5,"Manual Testing; JIRA; Cypress; Postman; JMeter",FALSE,FALSE,FALSE,FALSE
